State,Date_of_Scraping,URL,News_type,News_Dates,News_Titles,News_Shorts
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2844,Old Homepage,18.09.2014,Acting Foreign Minister Viacheslav Chirikba sent a note to the First Minister of Scotland Alex Salmond,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2845,Old Homepage,18.09.2014,On the meeting of Vyacheslav Chirikba with the Resident Coordinator of UNDP Niels Scott,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2846,Old Homepage,18.09.2014,The Abkhazian Foreign Ministry hosted consultations with the Co-chairs of the Geneva discussions,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2854,Old Homepage,20.09.2014,Delegation of the Ministry of Foreign Affairs of Abkhazia visits the town of Tskhinval to take part in the festivities on the occasion of the Independence Day of the Republic of South Ossetia.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2857,Old Homepage,23.09.2014,"On the round table ""Russian-Abkhazian relations: the contours of a new level of integration""",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2868,Old Homepage,23.09.2014,"Welcoming speech by Viacheslav Chirikba for the participants of the round table ""Russian-Abkhazian relations: the contours of a new level of integration"" ",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2874,Old Homepage,24.09.2014,On the meeting with the delegation from the Republic of Nicaragua,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2875,Old Homepage,25.09.2014,The inauguration of the newly elected President of Abkhazia Raul Khadzhimba was held today in Sukhum,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2888,Old Homepage,30.09.2014,On September 30 Abkhazia celebrates the 21 anniversary of the Victory in the Patriotic War of 1992-1993.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2889,Old Homepage,29.09.2014,Irakli Khintba sent a congratulatory note to Luis Alberto Molina Cuadra on his appointment to the post of the Deputy Minister of Foreign Affairs of the Republic of Nicaragua for Eastern Europe and Central Asia.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2890,Old Homepage,26.09.2014,On the meeting with the delegation from Turkey,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2904,Old Homepage,01.10.2014,On the appointment of the Honorary Consul of the Republic of Abkhazia in the Republic of San Marino,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2912,Old Homepage,30.09.2014,"Congratulations to the people Abkhazia from the Vice-President of the Ernesto ""Che"" Guevara Foundation, Victor Chirinos",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2913,Old Homepage,03.10.2014,Statement of the MFA of Abkhazia in connection with another facts of discrimination against citizens of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2932,Old Homepage,09.10.2014,Report on the 29th round of the Geneva Discussions on Security and Stability in Transcaucasia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2937,Old Homepage,14.10.2014,On the discussion of the Russian-Abkhaz relations with the Vice-President of Abkhazia V.V. Gabniya and the Head of the Administration of the President of Abkhazia A.G. Taniya,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2944,Old Homepage,17.10.2014,"On the speech of the acting Minister of Foreign Affairs of the Republic of Abkhazia, V.A. Chirikba at the London Royal Institute of International Affairs ""Chatham House"".",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2948,Old Homepage,17.10.2014,Viacheslav Chirikba appointed as the Minister of Foreign Affairs of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2955,Old Homepage,20.10.2014,Abkhazian Foreign Ministry sent a note of condolence to the Ministry of Foreign Affairs of the Republic of Nicaragua,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2971,Old Homepage,21.10.2014,Head of the MFA of the PMR N.V. Shtanski sent a congratulatory note to V.A. Chirikba on the occasion of his appointment to the post of the Foreign Minister,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2972,Old Homepage,21.10.2014,Sergey Lavrov congratulated Viacheslav Chirikba on his appointment as the Minister of Foreign Affairs of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2973,Old Homepage,21.10.2014,Prime Minister Beslan Butba presented the newly appointed Foreign Minister of Abkhazia V.A. Chirikba to the staff of the MFA,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2996,Old Homepage,22.10.2014,Grigory Karasin congratulated Viacheslav Chirikba on his appointment as the Minister of Foreign Affairs of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=2997,Old Homepage,23.10.2014,On the meeting of the Plenipotentiary representative of the Republic of Abkhazia to the Turkish Republic IA. Gitsba with the Consul General of the Russian Federation in Istanbul (Turkey) A.V. Yerkhov,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3024,Old Homepage,28.10.2014,"Comments of the Political department of the MFA of Abkhazia relating to the statement of the Prime-minister of Georgia Irakly Garibashvili of October 27, 2014.",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3025,Old Homepage,28.10.2014,About the meeting of V.Chirikba with the Turkish delegation,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3026,Old Homepage,29.10.2014,Vyacheslav Chirikba had a phone conversation with the co-chairman of the Geneva discussions from the European Union Herbert Zalber.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3027,Old Homepage,29.10.2014,Vyacheslav Chirikba held a meeting with the head of regional Mission of UNHCR Simona Volken.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3064,Old Homepage,05.11.2014,The report on the Presidential election in the Republic of Abkhazia was presented in Brussels.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3065,Old Homepage,06.11.2014,Oleg Arshba and Kan Tania appointed as Deputy Foreign Ministers,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3066,Old Homepage,06.11.2014,Abkhazian Foreign Minister Viacheslav Chirikba presented his deputies,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3067,Old Homepage,07.11.2014,Viacheslav Chirikba met with the head of the regional office of the Danish Refugee Council Vincent Donte,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3080,Old Homepage,11.11.2014,On the meeting of V.A. Chirikba with the Delegation of the European Union,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3087,Old Homepage,12.11.2014,Abkhazian Foreign Minister received Deputy Permanent Representative of the UN Development Programme Shombi Sharp.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3093,Old Homepage,14.11.2014,The meeting of  V.A. Chirikba with  the Leaders of Federations of Abkhaz and Caucasian cultural centers in Turkey. ,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3094,Old Homepage,17.11.2014,"The meeting of  V.A. Chirikba, the Minister of Foreign Affairs with Harry Kupalba, the Head of  the TMR Mission in the Republic of Abkhazia . ",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3120,Old Homepage,21.11.2014,V. Chirikba's meeting with the delegation of the Co-Chairs of the Geneva discussions on Security and Stability in Transcaucasia.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3121,Old Homepage,21.11.2014,Comments of the MFA of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3128,Old Homepage,13.11.2014,Visit of the combined Abkhazian football team of amputees to the Turkish Republic,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3129,Old Homepage,15.11.2014,Awarding medals,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3140,Old Homepage,03.12.2014,Comment by the Ministry of Foreign Affairs of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3141,Old Homepage,03.12.2014,Comment by the Ministry of Foreign Affairs of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3142,Old Homepage,02.12.2014,Abkhazian Foreign Minister met with the Resident Coordinator of the United Nations Development Programme Niels Scott,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3143,Old Homepage,27.11.2014,The staff of the Foreign Ministry of Abkhazia laid a wreath at the memorial in the Park of Glory on the Day of 20th anniversary of the adoption of the Constitution of the Republic of Abkhazia.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3144,Old Homepage,05.12.2014,Interview of the Foreign Minister Viacheslav Chirikba,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3163,Old Homepage,09.12.2014,XXX round of the Geneva International Discussions on Security and Stability in Transcaucasia is being held on 9-10 December 2014 in Geneva,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3165,Old Homepage,10.12.2014,"On December 10 at the Palais des Nations - United Nations Office at Geneva, was held the 30th round of the Geneva International Discussions on Security and Stability in Transcaucasia.",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3173,Old Homepage,14.12.2014,Viacheslav Chirikba sent a congratulatory note to Samuel Santos Lopez on the occasion of his birthday,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3178,Old Homepage,15.12.2014,Abkhazian Foreign Ministry sent a note to the Foreign Ministry of Nauru on the occasion of the fifth anniversary of establishment of diplomatic relations between the Republic of Abkhazia and the Republic of Nauru,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3190,Old Homepage,16.12.2014,Abkhaz Foreign Minister Viacheslav Chirikba spoke at the international conference in Rome,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3191,Old Homepage,16.12.2014,"Press - conference of V. Chirikba, the Minister of Foreign Affairs in the city of Cagliari",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3195,Old Homepage,18.12.2014,The Minister of Foreign Affairs of the Republic of Abkhazia sent a note of condolences to the Minister of Foreign Affairs of the Islamic Republic of Pakistan in connection with the terrorist attack in Peshawar,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3200,Old Homepage,19.12.2014,Reception of documents for studying in the MGIMO (U) of the MFA of Russia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3204,Old Homepage,22.12.2014,Statement of the MFA of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3214,Old Homepage,23.12.2014,"Viacheslav Chirikba awarded the Diploma to the young director Ilona Khvartskiya, who became the winner of the Festival ""SGUARDI VISIONI STORIE 2014"" in Sardinia",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3231,Old Homepage,25.12.2014,"Interview of the Foreign Minister Viacheslav Chirikba for the news agency ""Sputnik Abkhazia""",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3237,Old Homepage,30.12.2014,"The Head of the Official Representative Office of the Pridnestrovian Moldavian Republic in the Republic of Abkhazia Garry Kupalba was awarded the ""Akhdz - Apsha"" III degree order.",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3244,Old Homepage,12.01.2015,Viacheslav Chirikba received Extraordinary and Plenipotentiary Ambassador of the Republic of Abkhazia in the Russian Federation Igor Akhba.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3251,Old Homepage,16.01.2015,"Abkhazian Foreign Minister Viacheslav Chirikba received the Danish Refugee Council (DRC) project consultant, who works with the Syrian repatriates in Abkhazia",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3260,Old Homepage,20.01.2015,Comment of the Information Department of the Ministry of Foreign Affairs of the Republic of Abkhazia on the statement of the press service of the Ministry of Foreign Affairs of Georgia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3261,Old Homepage,20.01.2015,Viacheslav Chirikba accepted the head of regional UNHCR mission   Simona Volken.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3269,Old Homepage,23.01.2015,Viacheslav Chirikba sent a congratulatory note to the Minister of Foreign Affairs of the PMR Nina Shtanski on the occasion of the 22th anniversary of the signing of the Agreement of Friendship and Cooperation between the RA and PMR,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3270,Old Homepage,22.01.2015,"Kan Taniya: ""We look at the future of Russian-Abkhaz relations with reasonable optimism"" Exclusive interview with the Deputy Foreign Minister for ""Moskovsky Komsomolets"".",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3283,Old Homepage,28.01.2015,Viacheslav Chirikba held a meeting with the Special Representative of the UN Secretary General at the Geneva discussions on security and stability in Transcaucasia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3284,Old Homepage,29.01.2015,Comment of the Information Department of the Ministry of Foreign Affairs of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3285,Old Homepage,29.01.2015,"Information of the Embassy of the Russian Federation in the Republic of Abkhazia on the entry into force of amendments to the law ""On Citizenship of the Russian Federation.""",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3290,Old Homepage,30.01.2015,The Ministry of Foreign Affairs of the Republic of Abkhazia sent a congratulatory note to the Ministry of Foreign Affairs of the Republic of Nauru on the occasion of the Independence Day,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3304,Old Homepage,02.02.2015,The Foreign Minister of Abkhazia Viacheslav Chirikba met with the Plenipotentiary Representative of Abkhazia in the PMR Alexander Vataman and the Head of the Official representative office of the PMR in Abkhazia Garry Kupalba.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3305,Old Homepage,03.02.2015,Viacheslav Chirikba received EU Special Representative for the South Caucasus Herbert Salber,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3316,Old Homepage,09.02.2015,Statement of the MFA of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3317,Old Homepage,05.02.2015,Abkhazian Foreign Minister Viacheslav Chirikba congratulated the Ambassador Extraordinary and Plenipotentiary of the Republic of Abkhazia in the Russian Federation I.M. Akhba on his Birthday.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3327,Old Homepage,12.02.2015,Today in the PMR's MFA was held a meeting of the Plenipotentiary Representative of the Republic of Abkhazia in Prindestrovie with the Deputy Prime Minister for International Cooperation and Minister of Foreign Affairs of the PMR,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3328,Old Homepage,10.02.2015,Abkhaz Foreign Ministry sent a congratulatory note to the Ministry of Foreign Affairs of the PMR on the occasion of the Diplomatic worker Day,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3329,Old Homepage,10.02.2015,Abkhaz Foreign Ministry sent a congratulatory note to the Ministry of Foreign Affairs of the Russian Federation on the occasion of the Diplomatic worker Day in Russia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3334,Old Homepage,17.02.2015,On the visit of the Deputy Foreign Minister Kan Tania to Italy,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3335,Old Homepage,17.02.2015,On the working visit of the Minister of Foreign Affairs of the Republic of Abkhazia V.A. Chirikba to the Republic of Turkey,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3343,Old Homepage,18.02.2015,On the working visit of the Deputy Foreign Minister O. Arshba to the Bolivarian Republic of Venezuela,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3353,Old Homepage,20.02.2015,"On February 19, in the MFA of Abkhazia was held a meeting of the Minister of Foreign Affairs V.A. Chirikba with the Co-Chairs of the Geneva discussions on security and stability in Transcaucasia.",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3358,Old Homepage,24.02.2015,Comment of the Abkhaz Foreign Ministry,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3359,Old Homepage,25.02.2015,Comment of the Ministry of Foreign Affairs of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3369,Old Homepage,27.02.2015,On the meeting of the Minister of Foreign Affairs Viacheslav Chirikba with the Head of the ICRC mission in Abkhazia George Drndarski.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3374,Old Homepage,03.03.2015,On the meeting with M.M. Kulakhmetov,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3380,Old Homepage,11.03.2015,Comment by the Ministry of Foreign Affairs of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3385,Old Homepage,11.03.2015,Meeting of the Minister of Foreign Affairs of the Republic of Abkhazia V.A. Chirikba and the Minister of Foreign Affairs of the Russian Federation Sergey Lavrov,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3388,Old Homepage,14.03.2015,"The Foreign Ministry of the Russian Federation hosted a meeting of the participants of the Geneva discussions, representing Russia, Abkhazia and South Ossetia",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3394,Old Homepage,15.03.2015,Abkhazian Foreign Minister V.A. Chirikba sent notes of condolences to the Ministers of Foreign Affairs of the Republic of Vanuatu and Tuvalu.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3401,Old Homepage,17.03.2015,The staff of the Ministry of Foreign Affairs of the Republic of Abkhazia congratulates Viacheslav Chirikba on his birthday.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3402,Old Homepage,17.03.2015,"The XXXI round of the Geneva international discussions on security and stability in Transcaucasia will be held on March 18, 2015. The Abkhaz delegation is already in Geneva.",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3403,Old Homepage,17.03.2015,Congratulations to the Minister of Foreign Affairs of the Republic of Abkhazia V. Chirikba from the Ambassador of the Russian Federation in the Republic of Abkhazia S. Grigoriev,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3410,Old Homepage,17.03.2015,Congratulations to the Minister of Foreign Affairs of the Republic of Abkhazia V.A. Chirikba from the Minister of Foreign Affairs of the Russian Federation Sergey Lavrov.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3417,Old Homepage,19.03.2015,On 17-18 March the Geneva International Conference Centre hosted the 31st round of the Geneva International Discussions on Security and Stability in Transcaucasia.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3435,Old Homepage,21.03.2015,Viacheslav Chirikba congratulated the Russian Foreign Minister Sergey Lavrov on his birthday.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3436,Old Homepage,21.03.2015,Ambassador Extraordinary and Plenipotentiary of Abkhazia in the Bolivarian Republic of Venezuela Z.K. Gvadzhava congratulated the President of the Republic of Abkhazia R.D. Khadzhimba on his birthday.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3439,Old Homepage,23.03.2015,The staff of the Abkhaz Foreign Ministry congratulates the State Committee for Repatriation of the Republic of Abkhazia on the 22-nd anniversary of its establishment.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3440,Old Homepage,21.03.2015,Viacheslav Chirikba congratulated the President of the Republic of Abkhazia Raul Khajimba on his birthday.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3449,Old Homepage,26.03.2015,Abkhazian Foreign Minister congratulated the Ambassador of South Ossetia in Abkhazia O. Botsiev on his birthday.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3460,Old Homepage,30.03.2015,Abkhazian Foreign Minister held a meeting with students,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3461,Old Homepage,26.03.2015,Meeting of the President of Abkhazia R.D. Khadzhimba with representatives of the Council of Young Diplomats under the Ministry of Foreign Affairs of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3464,Old Homepage,31.03.2015,"Meeting of the Minister of Foreign Affairs of the Republic of Abkhazia Viacheslav Chirikba with the Minister of Foreign Affairs, International Cooperation and External Trade of the Republic of Vanuatu Mr. Sato Meltek Kilman Livtuvanu.",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3473,Old Homepage,07.04.2015,Raul Khadzhimba: the emergence of NATO infrastructure in Georgia is a threat to the security of Abkhazia and Russia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3480,Old Homepage,09.04.2015,Comments of the  Ministry of Foreign Affairs of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3481,Old Homepage,09.04.2015,Comments of the  Ministry of Foreign Affairs of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3482,Old Homepage,08.04.2015,The Ministry of Foreign of Abkhazia has sent a congratulatory note to the Ministry of  Foreign Affairs of the Republic of South Ossetia on the occasion of the Constitution Day.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3492,Old Homepage,10.04.2015,"Vyacheslav Chirikba , the Abkhaz Foreign Minister congratulated the Minister of   Foreign Affairs of the PMR Nina Shtanski with  her  Birthday.",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3506,Old Homepage,17.04.2015,On the meeting with the delegation from Turkey,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3507,Old Homepage,16.04.2015,Meeting with the Abkhaz applicants at the Embassy,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3508,Old Homepage,16.04.2015,Presentation of the commemorative plaque of the National Association of Italian partisans.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3511,Old Homepage,18.04.2015,On the meeting with the government delegation from Nauru,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3514,Old Homepage,21.04.2015,In the Abkhazian Foreign Ministry was held a meeting with the Co-chairman of the Geneva discussions on security and stability in Transcaucasia from the UN,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3524,Old Homepage,23.04.2015,"Welcoming words by the Minister of Foreign Affairs of the Republic of Abkhazia to the participants of the conference ""Abkhazia and Russia: history of great friendship""",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3527,Old Homepage,24.04.2015,On the meeting with V.N. Kharazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3528,Old Homepage,23.04.2015,"International theoretical and practical conference ""Russia and Abkhazia: the history of great friendship"" was held in Nizhny Novgorod",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3529,Old Homepage,24.04.2015,Statement of the MFA of the Republic of Abkhazia,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3532,Old Homepage,27.04.2015,Abkhazian Foreign Ministry sent a note of condolences to the Ministry of Foreign Affairs of the Federal Democratic Republic of Nepal,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3533,Old Homepage,27.04.2015,Russian-Abkhaz consultations,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3542,Old Homepage,30.04.2015,The Minister of Foreign Affairs Viacheslav Chirikba congratulated the Plenipotentiary Representative of Abkhazia in Turkey Inar Gitsba on his birthday,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3574,Old Homepage,04.05.2015,"On the results of competitive tests for the selection of citizens of the Republic of Abkhazia, recommended for admission to MGIMO (University), MFA of Russia",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3586,Old Homepage,06.05.2015,The Foreign Ministry of Abkhazia hosted a meeting with the Co-Chairs of the Geneva Discussions on Security and Stability in Transcaucasia from the European Union,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3597,Old Homepage,09.05.2015,70th anniversary of the Victory in the Great Patriotic War,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3610,Old Homepage,14.05.2015,A cooperation plan for 2015 was signed between the Ministry of Foreign Affairs of Abkhazia and the Federation of Abkhaz cultural centers in Turkey (AbkhazFed),NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3611,Old Homepage,14.05.2015,Laying flowers at the memorial of the First President of the Republic of Abkhazia Vladislav Ardzinba,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3616,Old Homepage,19.05.2015,On the working Visit of the Deputy Foreign Minister O.N. Arshba to Venezuela,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3623,Old Homepage,22.05.2015,"Memorable evening in Caracas, dedicated to the 70th anniversary of the first President of the Republic of Abkhazia V.G. Ardzinba and the 70th anniversary of the Victory in the Great Patriotic War of 1941-1945.",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3624,Old Homepage,21.05.2015,The staff of the Ministry of Foreign Affairs of Abkhazia laid a wreath at the monument to Muhajirs,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3635,Old Homepage,22.05.2015,About the meeting of Oleg Arshba with  Calixto Ortega.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3641,Old Homepage,26.05.2015,"Vyacheslav Chirikba congratulates  Sergei Lavrov, the Russian Foreign Minister ",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3651,Old Homepage,29.06.2015,Commentary of the Information Department of the Ministry of Foreign Affairs of Abkhazia in connection with the resignation of the representative in Italy of Mr. Mauro Murgia.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3654,Old Homepage,29.05.2015,"Commentary of the Information Department of the Ministry of Foreign Affairs of Abkhazia in connection with the resignation of Mr. Mauro Murgia, the representative in Italy.",NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3658,Old Homepage,02.06.2015,The Abkhazian Foreign Minister held a meeting with members of the Russian delegation at the Geneva discussions.,NA
Abkhazia,2021-05-26,http://old.mfaapsny.org/en/information/index.php?ID=3659,Old Homepage,02.06.2015,The Foreign Minister of Abkhazia met with the Ambassador of the Republic of Abkhazia in Venezuela.,NA
